timestamp,value,classification,Date,shift,change
1604640600,90,Extreme Greed,2020-11-06,Greed,Greed→Extreme Greed
1604727000,88,Extreme Greed,2020-11-07,Extreme Greed,
1604813400,82,Extreme Greed,2020-11-08,Extreme Greed,
1604899800,90,Extreme Greed,2020-11-09,Extreme Greed,
1604986200,90,Extreme Greed,2020-11-10,Extreme Greed,
1605072600,86,Extreme Greed,2020-11-11,Extreme Greed,
1605159000,87,Extreme Greed,2020-11-12,Extreme Greed,
1605245400,89,Extreme Greed,2020-11-13,Extreme Greed,
1605331800,90,Extreme Greed,2020-11-14,Extreme Greed,
1605418200,86,Extreme Greed,2020-11-15,Extreme Greed,
1605504600,90,Extreme Greed,2020-11-16,Extreme Greed,
1605591000,86,Extreme Greed,2020-11-17,Extreme Greed,
1605677400,91,Extreme Greed,2020-11-18,Extreme Greed,
1605763800,94,Extreme Greed,2020-11-19,Extreme Greed,
1605850200,86,Extreme Greed,2020-11-20,Extreme Greed,
1605936600,91,Extreme Greed,2020-11-21,Extreme Greed,
1606023000,94,Extreme Greed,2020-11-22,Extreme Greed,
1606109400,90,Extreme Greed,2020-11-23,Extreme Greed,
1606195800,88,Extreme Greed,2020-11-24,Extreme Greed,
1606282200,94,Extreme Greed,2020-11-25,Extreme Greed,
1606368600,93,Extreme Greed,2020-11-26,Extreme Greed,
1606455000,86,Extreme Greed,2020-11-27,Extreme Greed,
1606541400,87,Extreme Greed,2020-11-28,Extreme Greed,
1606627800,89,Extreme Greed,2020-11-29,Extreme Greed,
1606714200,88,Extreme Greed,2020-11-30,Extreme Greed,
1606800600,95,Extreme Greed,2020-12-01,Extreme Greed,
1606887000,92,Extreme Greed,2020-12-02,Extreme Greed,
1606973400,92,Extreme Greed,2020-12-03,Extreme Greed,
1607059800,92,Extreme Greed,2020-12-04,Extreme Greed,
1607146200,93,Extreme Greed,2020-12-05,Extreme Greed,
1607232600,95,Extreme Greed,2020-12-06,Extreme Greed,
1607319000,94,Extreme Greed,2020-12-07,Extreme Greed,
1607405400,95,Extreme Greed,2020-12-08,Extreme Greed,
1607491800,86,Extreme Greed,2020-12-09,Extreme Greed,
1607578200,94,Extreme Greed,2020-12-10,Extreme Greed,
1607664600,89,Extreme Greed,2020-12-11,Extreme Greed,
1607751000,90,Extreme Greed,2020-12-12,Extreme Greed,
1607837400,91,Extreme Greed,2020-12-13,Extreme Greed,
1607923800,95,Extreme Greed,2020-12-14,Extreme Greed,
1608010200,91,Extreme Greed,2020-12-15,Extreme Greed,
1608096600,92,Extreme Greed,2020-12-16,Extreme Greed,
1608183000,92,Extreme Greed,2020-12-17,Extreme Greed,
1608269400,95,Extreme Greed,2020-12-18,Extreme Greed,
1608355800,93,Extreme Greed,2020-12-19,Extreme Greed,
1608442200,92,Extreme Greed,2020-12-20,Extreme Greed,
1608528600,92,Extreme Greed,2020-12-21,Extreme Greed,
1608615000,88,Extreme Greed,2020-12-22,Extreme Greed,
1608701400,93,Extreme Greed,2020-12-23,Extreme Greed,
1608787800,86,Extreme Greed,2020-12-24,Extreme Greed,
1608874200,94,Extreme Greed,2020-12-25,Extreme Greed,
1608960600,93,Extreme Greed,2020-12-26,Extreme Greed,
1609047000,91,Extreme Greed,2020-12-27,Extreme Greed,
1609133400,92,Extreme Greed,2020-12-28,Extreme Greed,
1609219800,91,Extreme Greed,2020-12-29,Extreme Greed,
1609306200,91,Extreme Greed,2020-12-30,Extreme Greed,
1609392600,95,Extreme Greed,2020-12-31,Extreme Greed,
1609479000,94,Extreme Greed,2021-01-01,Extreme Greed,
1609565400,94,Extreme Greed,2021-01-02,Extreme Greed,
1609651800,93,Extreme Greed,2021-01-03,Extreme Greed,
1609738200,94,Extreme Greed,2021-01-04,Extreme Greed,
1609824600,93,Extreme Greed,2021-01-05,Extreme Greed,
1609911000,95,Extreme Greed,2021-01-06,Extreme Greed,
1609997400,91,Extreme Greed,2021-01-07,Extreme Greed,
1610083800,93,Extreme Greed,2021-01-08,Extreme Greed,
1610170200,93,Extreme Greed,2021-01-09,Extreme Greed,
1610256600,94,Extreme Greed,2021-01-10,Extreme Greed,
1610343000,90,Extreme Greed,2021-01-11,Extreme Greed,
1610429400,84,Extreme Greed,2021-01-12,Extreme Greed,
1610515800,78,Extreme Greed,2021-01-13,Extreme Greed,
1610602200,83,Extreme Greed,2021-01-14,Extreme Greed,
1610688600,88,Extreme Greed,2021-01-15,Extreme Greed,
1610775000,84,Extreme Greed,2021-01-16,Extreme Greed,
1610861400,79,Extreme Greed,2021-01-17,Extreme Greed,
1610947800,79,Extreme Greed,2021-01-18,Extreme Greed,
1611034200,80,Extreme Greed,2021-01-19,Extreme Greed,
1611120600,78,Extreme Greed,2021-01-20,Extreme Greed,
1611207000,75,Extreme Greed,2021-01-21,Extreme Greed,
1611293400,40,Fear,2021-01-22,Extreme Greed,Extreme Greed→Fear
1611379800,74,Greed,2021-01-23,Fear,Fear→Greed
1611466200,70,Greed,2021-01-24,Greed,
1611552600,74,Greed,2021-01-25,Greed,
1611639000,71,Greed,2021-01-26,Greed,
1611725400,78,Extreme Greed,2021-01-27,Greed,Greed→Extreme Greed
1611811800,55,Greed,2021-01-28,Extreme Greed,Extreme Greed→Greed
1611898200,77,Extreme Greed,2021-01-29,Greed,Greed→Extreme Greed
1611984600,76,Extreme Greed,2021-01-30,Extreme Greed,
1612071000,78,Extreme Greed,2021-01-31,Extreme Greed,
1612157400,77,Extreme Greed,2021-02-01,Extreme Greed,
1612243800,76,Extreme Greed,2021-02-02,Extreme Greed,
1612330200,78,Extreme Greed,2021-02-03,Extreme Greed,
1612416600,80,Extreme Greed,2021-02-04,Extreme Greed,
1612503000,81,Extreme Greed,2021-02-05,Extreme Greed,
1612589400,84,Extreme Greed,2021-02-06,Extreme Greed,
1612675800,86,Extreme Greed,2021-02-07,Extreme Greed,
1612762200,83,Extreme Greed,2021-02-08,Extreme Greed,
1612848600,95,Extreme Greed,2021-02-09,Extreme Greed,
1612935000,92,Extreme Greed,2021-02-10,Extreme Greed,
1613021400,93,Extreme Greed,2021-02-11,Extreme Greed,
1613107800,92,Extreme Greed,2021-02-12,Extreme Greed,
1613194200,92,Extreme Greed,2021-02-13,Extreme Greed,
1613280600,95,Extreme Greed,2021-02-14,Extreme Greed,
1613367000,93,Extreme Greed,2021-02-15,Extreme Greed,
1613453400,95,Extreme Greed,2021-02-16,Extreme Greed,
1613539800,95,Extreme Greed,2021-02-17,Extreme Greed,
1613626200,91,Extreme Greed,2021-02-18,Extreme Greed,
1613712600,93,Extreme Greed,2021-02-19,Extreme Greed,
1613799000,91,Extreme Greed,2021-02-20,Extreme Greed,
1613885400,91,Extreme Greed,2021-02-21,Extreme Greed,
1613971800,94,Extreme Greed,2021-02-22,Extreme Greed,
1614058200,94,Extreme Greed,2021-02-23,Extreme Greed,
1614144600,76,Extreme Greed,2021-02-24,Extreme Greed,
1614231000,79,Extreme Greed,2021-02-25,Extreme Greed,
1614317400,55,Greed,2021-02-26,Extreme Greed,Extreme Greed→Greed
1614403800,56,Greed,2021-02-27,Greed,
1614490200,55,Greed,2021-02-28,Greed,
1614576600,38,Fear,2021-03-01,Greed,Greed→Fear
1614663000,78,Extreme Greed,2021-03-02,Fear,Fear→Extreme Greed
1614749400,78,Extreme Greed,2021-03-03,Extreme Greed,
1614835800,84,Extreme Greed,2021-03-04,Extreme Greed,
1614922200,77,Extreme Greed,2021-03-05,Extreme Greed,
1615008600,77,Extreme Greed,2021-03-06,Extreme Greed,
1615095000,76,Extreme Greed,2021-03-07,Extreme Greed,
1615181400,81,Extreme Greed,2021-03-08,Extreme Greed,
1615267800,81,Extreme Greed,2021-03-09,Extreme Greed,
1615354200,68,Greed,2021-03-10,Extreme Greed,Extreme Greed→Greed
1615440600,73,Greed,2021-03-11,Greed,
1615527000,70,Greed,2021-03-12,Greed,
1615613400,74,Greed,2021-03-13,Greed,
1615699800,78,Extreme Greed,2021-03-14,Greed,Greed→Extreme Greed
1615786200,76,Extreme Greed,2021-03-15,Extreme Greed,
1615872600,71,Greed,2021-03-16,Extreme Greed,Extreme Greed→Greed
1615959000,71,Greed,2021-03-17,Greed,
1616045400,72,Greed,2021-03-18,Greed,
1616131800,71,Greed,2021-03-19,Greed,
1616218200,75,Extreme Greed,2021-03-20,Greed,Greed→Extreme Greed
1616304600,73,Greed,2021-03-21,Extreme Greed,Extreme Greed→Greed
1616391000,70,Greed,2021-03-22,Greed,
1616477400,66,Greed,2021-03-23,Greed,
1616563800,65,Greed,2021-03-24,Greed,
1616650200,60,Greed,2021-03-25,Greed,
1616736600,54,Neutral,2021-03-26,Greed,Greed→Neutral
1616823000,65,Greed,2021-03-27,Neutral,Neutral→Greed
1616909400,74,Greed,2021-03-28,Greed,
1616995800,72,Greed,2021-03-29,Greed,
1617082200,72,Greed,2021-03-30,Greed,
1617168600,76,Extreme Greed,2021-03-31,Greed,Greed→Extreme Greed
1617255000,74,Greed,2021-04-01,Extreme Greed,Extreme Greed→Greed
1617341400,74,Greed,2021-04-02,Greed,
1617427800,73,Greed,2021-04-03,Greed,
1617514200,74,Greed,2021-04-04,Greed,
1617600600,71,Greed,2021-04-05,Greed,
1617687000,75,Extreme Greed,2021-04-06,Greed,Greed→Extreme Greed
1617773400,72,Greed,2021-04-07,Extreme Greed,Extreme Greed→Greed
1617859800,73,Greed,2021-04-08,Greed,
1617946200,70,Greed,2021-04-09,Greed,
1618032600,70,Greed,2021-04-10,Greed,
1618119000,76,Extreme Greed,2021-04-11,Greed,Greed→Extreme Greed
1618205400,74,Greed,2021-04-12,Extreme Greed,Extreme Greed→Greed
1618291800,74,Greed,2021-04-13,Greed,
1618378200,75,Extreme Greed,2021-04-14,Greed,Greed→Extreme Greed
1618464600,79,Extreme Greed,2021-04-15,Extreme Greed,
1618551000,78,Extreme Greed,2021-04-16,Extreme Greed,
1618637400,76,Extreme Greed,2021-04-17,Extreme Greed,
1618723800,79,Extreme Greed,2021-04-18,Extreme Greed,
1618810200,74,Greed,2021-04-19,Extreme Greed,Extreme Greed→Greed
1618896600,73,Greed,2021-04-20,Greed,
1618983000,73,Greed,2021-04-21,Greed,
1619069400,65,Greed,2021-04-22,Greed,
1619155800,55,Greed,2021-04-23,Greed,
1619242200,37,Fear,2021-04-24,Greed,Greed→Fear
1619328600,31,Fear,2021-04-25,Fear,
1619415000,27,Fear,2021-04-26,Fear,
1619501400,50,Neutral,2021-04-27,Fear,Fear→Neutral
1619587800,59,Greed,2021-04-28,Neutral,Neutral→Greed
1619674200,52,Neutral,2021-04-29,Greed,Greed→Neutral
1619760600,51,Neutral,2021-04-30,Neutral,
1619847000,68,Greed,2021-05-01,Neutral,Neutral→Greed
1619933400,66,Greed,2021-05-02,Greed,
1620019800,61,Greed,2021-05-03,Greed,
1620106200,68,Greed,2021-05-04,Greed,
1620192600,48,Neutral,2021-05-05,Greed,Greed→Neutral
1620279000,65,Greed,2021-05-06,Neutral,Neutral→Greed
1620365400,64,Greed,2021-05-07,Greed,
1620451800,67,Greed,2021-05-08,Greed,
1620538200,73,Greed,2021-05-09,Greed,
1620624600,72,Greed,2021-05-10,Greed,
1620711000,61,Greed,2021-05-11,Greed,
1620797400,68,Greed,2021-05-12,Greed,
1620883800,31,Fear,2021-05-13,Greed,Greed→Fear
1620970200,26,Fear,2021-05-14,Fear,
1621056600,27,Fear,2021-05-15,Fear,
1621143000,20,Extreme Fear,2021-05-16,Fear,Fear→Extreme Fear
1621229400,27,Fear,2021-05-17,Extreme Fear,Extreme Fear→Fear
1621315800,21,Extreme Fear,2021-05-18,Fear,Fear→Extreme Fear
1621402200,23,Extreme Fear,2021-05-19,Extreme Fear,
1621488600,11,Extreme Fear,2021-05-20,Extreme Fear,
1621575000,19,Extreme Fear,2021-05-21,Extreme Fear,
1621661400,12,Extreme Fear,2021-05-22,Extreme Fear,
1621747800,14,Extreme Fear,2021-05-23,Extreme Fear,
1621834200,10,Extreme Fear,2021-05-24,Extreme Fear,
1621920600,22,Extreme Fear,2021-05-25,Extreme Fear,
1622007000,22,Extreme Fear,2021-05-26,Extreme Fear,
1622093400,27,Fear,2021-05-27,Extreme Fear,Extreme Fear→Fear
1622179800,21,Extreme Fear,2021-05-28,Fear,Fear→Extreme Fear
1622266200,18,Extreme Fear,2021-05-29,Extreme Fear,
1622352600,10,Extreme Fear,2021-05-30,Extreme Fear,
1622439000,18,Extreme Fear,2021-05-31,Extreme Fear,
1622525400,20,Extreme Fear,2021-06-01,Extreme Fear,
1622611800,23,Extreme Fear,2021-06-02,Extreme Fear,
1622698200,24,Extreme Fear,2021-06-03,Extreme Fear,
1622784600,27,Fear,2021-06-04,Extreme Fear,Extreme Fear→Fear
1622871000,24,Extreme Fear,2021-06-05,Fear,Fear→Extreme Fear
1622957400,17,Extreme Fear,2021-06-06,Extreme Fear,
1623043800,15,Extreme Fear,2021-06-07,Extreme Fear,
1623130200,13,Extreme Fear,2021-06-08,Extreme Fear,
1623216600,14,Extreme Fear,2021-06-09,Extreme Fear,
1623303000,21,Extreme Fear,2021-06-10,Extreme Fear,
1623389400,21,Extreme Fear,2021-06-11,Extreme Fear,
1623475800,28,Fear,2021-06-12,Extreme Fear,Extreme Fear→Fear
1623562200,23,Extreme Fear,2021-06-13,Fear,Fear→Extreme Fear
1623648600,28,Fear,2021-06-14,Extreme Fear,Extreme Fear→Fear
1623735000,38,Fear,2021-06-15,Fear,
1623821400,33,Fear,2021-06-16,Fear,
1623907800,26,Fear,2021-06-17,Fear,
1623994200,25,Fear,2021-06-18,Fear,
1624080600,23,Extreme Fear,2021-06-19,Fear,Fear→Extreme Fear
1624167000,21,Extreme Fear,2021-06-20,Extreme Fear,
1624253400,23,Extreme Fear,2021-06-21,Extreme Fear,
1624339800,10,Extreme Fear,2021-06-22,Extreme Fear,
1624426200,14,Extreme Fear,2021-06-23,Extreme Fear,
1624512600,22,Extreme Fear,2021-06-24,Extreme Fear,
1624599000,27,Fear,2021-06-25,Extreme Fear,Extreme Fear→Fear
1624685400,20,Extreme Fear,2021-06-26,Fear,Fear→Extreme Fear
1624771800,22,Extreme Fear,2021-06-27,Extreme Fear,
1624858200,25,Fear,2021-06-28,Extreme Fear,Extreme Fear→Fear
1624944600,25,Fear,2021-06-29,Fear,
1625031000,28,Fear,2021-06-30,Fear,
1625117400,28,Fear,2021-07-01,Fear,
1625203800,21,Extreme Fear,2021-07-02,Fear,Fear→Extreme Fear
1625290200,24,Extreme Fear,2021-07-03,Extreme Fear,
1625376600,27,Fear,2021-07-04,Extreme Fear,Extreme Fear→Fear
1625463000,29,Fear,2021-07-05,Fear,
1625549400,20,Extreme Fear,2021-07-06,Fear,Fear→Extreme Fear
1625635800,28,Fear,2021-07-07,Extreme Fear,Extreme Fear→Fear
1625722200,20,Extreme Fear,2021-07-08,Fear,Fear→Extreme Fear
1625808600,20,Extreme Fear,2021-07-09,Extreme Fear,
1625895000,20,Extreme Fear,2021-07-10,Extreme Fear,
1625981400,20,Extreme Fear,2021-07-11,Extreme Fear,
1626067800,25,Fear,2021-07-12,Extreme Fear,Extreme Fear→Fear
1626154200,20,Extreme Fear,2021-07-13,Fear,Fear→Extreme Fear
1626240600,21,Extreme Fear,2021-07-14,Extreme Fear,
1626327000,20,Extreme Fear,2021-07-15,Extreme Fear,
1626413400,22,Extreme Fear,2021-07-16,Extreme Fear,
1626499800,15,Extreme Fear,2021-07-17,Extreme Fear,
1626586200,19,Extreme Fear,2021-07-18,Extreme Fear,
1626672600,24,Extreme Fear,2021-07-19,Extreme Fear,
1626759000,19,Extreme Fear,2021-07-20,Extreme Fear,
1626845400,10,Extreme Fear,2021-07-21,Extreme Fear,
1626931800,21,Extreme Fear,2021-07-22,Extreme Fear,
1627018200,23,Extreme Fear,2021-07-23,Extreme Fear,
1627104600,22,Extreme Fear,2021-07-24,Extreme Fear,
1627191000,27,Fear,2021-07-25,Extreme Fear,Extreme Fear→Fear
1627277400,26,Fear,2021-07-26,Fear,
1627363800,32,Fear,2021-07-27,Fear,
1627450200,50,Neutral,2021-07-28,Fear,Fear→Neutral
1627536600,50,Neutral,2021-07-29,Neutral,
1627623000,53,Neutral,2021-07-30,Neutral,
1627709400,60,Greed,2021-07-31,Neutral,Neutral→Greed
1627795800,60,Greed,2021-08-01,Greed,
1627882200,48,Neutral,2021-08-02,Greed,Greed→Neutral
1627968600,48,Neutral,2021-08-03,Neutral,
1628055000,42,Fear,2021-08-04,Neutral,Neutral→Fear
1628141400,50,Neutral,2021-08-05,Fear,Fear→Neutral
1628227800,52,Neutral,2021-08-06,Neutral,
1628314200,69,Greed,2021-08-07,Neutral,Neutral→Greed
1628400600,74,Greed,2021-08-08,Greed,
1628487000,65,Greed,2021-08-09,Greed,
1628573400,71,Greed,2021-08-10,Greed,
1628659800,70,Greed,2021-08-11,Greed,
1628746200,70,Greed,2021-08-12,Greed,
1628832600,70,Greed,2021-08-13,Greed,
1628919000,76,Extreme Greed,2021-08-14,Greed,Greed→Extreme Greed
1629005400,71,Greed,2021-08-15,Extreme Greed,Extreme Greed→Greed
1629091800,72,Greed,2021-08-16,Greed,
1629178200,72,Greed,2021-08-17,Greed,
1629264600,73,Greed,2021-08-18,Greed,
1629351000,70,Greed,2021-08-19,Greed,
1629437400,70,Greed,2021-08-20,Greed,
1629523800,78,Extreme Greed,2021-08-21,Greed,Greed→Extreme Greed
1629610200,76,Extreme Greed,2021-08-22,Extreme Greed,
1629696600,79,Extreme Greed,2021-08-23,Extreme Greed,
1629783000,79,Extreme Greed,2021-08-24,Extreme Greed,
1629869400,73,Greed,2021-08-25,Extreme Greed,Extreme Greed→Greed
1629955800,75,Extreme Greed,2021-08-26,Greed,Greed→Extreme Greed
1630042200,71,Greed,2021-08-27,Extreme Greed,Extreme Greed→Greed
1630128600,78,Extreme Greed,2021-08-28,Greed,Greed→Extreme Greed
1630215000,72,Greed,2021-08-29,Extreme Greed,Extreme Greed→Greed
1630301400,73,Greed,2021-08-30,Greed,
1630387800,73,Greed,2021-08-31,Greed,
1630474200,71,Greed,2021-09-01,Greed,
1630560600,74,Greed,2021-09-02,Greed,
1630647000,74,Greed,2021-09-03,Greed,
1630733400,72,Greed,2021-09-04,Greed,
1630819800,73,Greed,2021-09-05,Greed,
1630906200,79,Extreme Greed,2021-09-06,Greed,Greed→Extreme Greed
1630992600,79,Extreme Greed,2021-09-07,Extreme Greed,
1631079000,47,Neutral,2021-09-08,Extreme Greed,Extreme Greed→Neutral
1631165400,45,Neutral,2021-09-09,Neutral,
1631251800,46,Neutral,2021-09-10,Neutral,
1631338200,31,Fear,2021-09-11,Neutral,Neutral→Fear
1631424600,32,Fear,2021-09-12,Fear,
1631511000,44,Fear,2021-09-13,Fear,
1631597400,30,Fear,2021-09-14,Fear,
1631683800,49,Neutral,2021-09-15,Fear,Fear→Neutral
1631770200,53,Neutral,2021-09-16,Neutral,
1631856600,48,Neutral,2021-09-17,Neutral,
1631943000,50,Neutral,2021-09-18,Neutral,
1632029400,53,Neutral,2021-09-19,Neutral,
1632115800,50,Neutral,2021-09-20,Neutral,
1632202200,27,Fear,2021-09-21,Neutral,Neutral→Fear
1632288600,21,Extreme Fear,2021-09-22,Fear,Fear→Extreme Fear
1632375000,27,Fear,2021-09-23,Extreme Fear,Extreme Fear→Fear
1632461400,33,Fear,2021-09-24,Fear,
1632547800,28,Fear,2021-09-25,Fear,
1632634200,27,Fear,2021-09-26,Fear,
1632720600,26,Fear,2021-09-27,Fear,
1632807000,25,Fear,2021-09-28,Fear,
1632893400,24,Extreme Fear,2021-09-29,Fear,Fear→Extreme Fear
1632979800,20,Extreme Fear,2021-09-30,Extreme Fear,
1633066200,27,Fear,2021-10-01,Extreme Fear,Extreme Fear→Fear
1633152600,54,Neutral,2021-10-02,Fear,Fear→Neutral
1633239000,49,Neutral,2021-10-03,Neutral,
1633325400,54,Neutral,2021-10-04,Neutral,
1633411800,59,Greed,2021-10-05,Neutral,Neutral→Greed
1633498200,68,Greed,2021-10-06,Greed,
1633584600,76,Extreme Greed,2021-10-07,Greed,Greed→Extreme Greed
1633671000,74,Greed,2021-10-08,Extreme Greed,Extreme Greed→Greed
1633757400,72,Greed,2021-10-09,Greed,
1633843800,71,Greed,2021-10-10,Greed,
1633930200,71,Greed,2021-10-11,Greed,
1634016600,78,Extreme Greed,2021-10-12,Greed,Greed→Extreme Greed
1634103000,70,Greed,2021-10-13,Extreme Greed,Extreme Greed→Greed
1634189400,70,Greed,2021-10-14,Greed,
1634275800,71,Greed,2021-10-15,Greed,
1634362200,78,Extreme Greed,2021-10-16,Greed,Greed→Extreme Greed
1634448600,79,Extreme Greed,2021-10-17,Extreme Greed,
1634535000,78,Extreme Greed,2021-10-18,Extreme Greed,
1634621400,75,Extreme Greed,2021-10-19,Extreme Greed,
1634707800,82,Extreme Greed,2021-10-20,Extreme Greed,
1634794200,84,Extreme Greed,2021-10-21,Extreme Greed,
1634880600,75,Extreme Greed,2021-10-22,Extreme Greed,
1634967000,74,Greed,2021-10-23,Extreme Greed,Extreme Greed→Greed
1635053400,73,Greed,2021-10-24,Greed,
1635139800,72,Greed,2021-10-25,Greed,
1635226200,76,Extreme Greed,2021-10-26,Greed,Greed→Extreme Greed
1635312600,73,Greed,2021-10-27,Extreme Greed,Extreme Greed→Greed
1635399000,66,Greed,2021-10-28,Greed,
1635485400,70,Greed,2021-10-29,Greed,
1635571800,73,Greed,2021-10-30,Greed,
1635658200,74,Greed,2021-10-31,Greed,
1635744600,74,Greed,2021-11-01,Greed,
1635831000,73,Greed,2021-11-02,Greed,
1635917400,76,Extreme Greed,2021-11-03,Greed,Greed→Extreme Greed
1636003800,73,Greed,2021-11-04,Extreme Greed,Extreme Greed→Greed
1636090200,73,Greed,2021-11-05,Greed,
1636176600,71,Greed,2021-11-06,Greed,
1636263000,73,Greed,2021-11-07,Greed,
1636349400,75,Extreme Greed,2021-11-08,Greed,Greed→Extreme Greed
1636435800,84,Extreme Greed,2021-11-09,Extreme Greed,
1636522200,75,Extreme Greed,2021-11-10,Extreme Greed,
1636608600,77,Extreme Greed,2021-11-11,Extreme Greed,
1636695000,74,Greed,2021-11-12,Extreme Greed,Extreme Greed→Greed
1636781400,72,Greed,2021-11-13,Greed,
1636867800,74,Greed,2021-11-14,Greed,
1636954200,72,Greed,2021-11-15,Greed,
1637040600,71,Greed,2021-11-16,Greed,
1637127000,52,Neutral,2021-11-17,Greed,Greed→Neutral
1637213400,54,Neutral,2021-11-18,Neutral,
1637299800,34,Fear,2021-11-19,Neutral,Neutral→Fear
1637386200,43,Fear,2021-11-20,Fear,
1637472600,49,Neutral,2021-11-21,Fear,Fear→Neutral
1637559000,50,Neutral,2021-11-22,Neutral,
1637645400,33,Fear,2021-11-23,Neutral,Neutral→Fear
1637731800,42,Fear,2021-11-24,Fear,
1637818200,32,Fear,2021-11-25,Fear,
1637904600,47,Neutral,2021-11-26,Fear,Fear→Neutral
1637991000,21,Extreme Fear,2021-11-27,Neutral,Neutral→Extreme Fear
1638077400,27,Fear,2021-11-28,Extreme Fear,Extreme Fear→Fear
1638163800,33,Fear,2021-11-29,Fear,
1638250200,40,Fear,2021-11-30,Fear,
1638336600,34,Fear,2021-12-01,Fear,
1638423000,32,Fear,2021-12-02,Fear,
1638509400,31,Fear,2021-12-03,Fear,
1638595800,25,Fear,2021-12-04,Fear,
1638682200,18,Extreme Fear,2021-12-05,Fear,Fear→Extreme Fear
1638768600,16,Extreme Fear,2021-12-06,Extreme Fear,
1638855000,25,Fear,2021-12-07,Extreme Fear,Extreme Fear→Fear
1638941400,28,Fear,2021-12-08,Fear,
1639027800,29,Fear,2021-12-09,Fear,
1639114200,24,Extreme Fear,2021-12-10,Fear,Fear→Extreme Fear
1639200600,16,Extreme Fear,2021-12-11,Extreme Fear,
1639287000,27,Fear,2021-12-12,Extreme Fear,Extreme Fear→Fear
1639373400,28,Fear,2021-12-13,Fear,
1639459800,21,Extreme Fear,2021-12-14,Fear,Fear→Extreme Fear
1639546200,28,Fear,2021-12-15,Extreme Fear,Extreme Fear→Fear
1639632600,29,Fear,2021-12-16,Fear,
1639719000,23,Extreme Fear,2021-12-17,Fear,Fear→Extreme Fear
1639805400,24,Extreme Fear,2021-12-18,Extreme Fear,
1639891800,29,Fear,2021-12-19,Extreme Fear,Extreme Fear→Fear
1639978200,25,Fear,2021-12-20,Fear,
1640064600,27,Fear,2021-12-21,Fear,
1640151000,45,Neutral,2021-12-22,Fear,Fear→Neutral
1640237400,34,Fear,2021-12-23,Neutral,Neutral→Fear
1640323800,41,Fear,2021-12-24,Fear,
1640410200,39,Fear,2021-12-25,Fear,
1640496600,37,Fear,2021-12-26,Fear,
1640583000,40,Fear,2021-12-27,Fear,
1640669400,41,Fear,2021-12-28,Fear,
1640755800,27,Fear,2021-12-29,Fear,
1640842200,22,Extreme Fear,2021-12-30,Fear,Fear→Extreme Fear
1640928600,28,Fear,2021-12-31,Extreme Fear,Extreme Fear→Fear
1641015000,21,Extreme Fear,2022-01-01,Fear,Fear→Extreme Fear
1641101400,29,Fear,2022-01-02,Extreme Fear,Extreme Fear→Fear
1641187800,29,Fear,2022-01-03,Fear,
1641274200,23,Extreme Fear,2022-01-04,Fear,Fear→Extreme Fear
1641360600,24,Extreme Fear,2022-01-05,Extreme Fear,
1641447000,15,Extreme Fear,2022-01-06,Extreme Fear,
1641533400,18,Extreme Fear,2022-01-07,Extreme Fear,
1641619800,10,Extreme Fear,2022-01-08,Extreme Fear,
1641706200,23,Extreme Fear,2022-01-09,Extreme Fear,
1641792600,23,Extreme Fear,2022-01-10,Extreme Fear,
1641879000,21,Extreme Fear,2022-01-11,Extreme Fear,
1641965400,22,Extreme Fear,2022-01-12,Extreme Fear,
1642051800,21,Extreme Fear,2022-01-13,Extreme Fear,
1642138200,21,Extreme Fear,2022-01-14,Extreme Fear,
1642224600,23,Extreme Fear,2022-01-15,Extreme Fear,
1642311000,21,Extreme Fear,2022-01-16,Extreme Fear,
1642397400,22,Extreme Fear,2022-01-17,Extreme Fear,
1642483800,24,Extreme Fear,2022-01-18,Extreme Fear,
1642570200,24,Extreme Fear,2022-01-19,Extreme Fear,
1642656600,24,Extreme Fear,2022-01-20,Extreme Fear,
1642743000,19,Extreme Fear,2022-01-21,Extreme Fear,
1642829400,13,Extreme Fear,2022-01-22,Extreme Fear,
1642915800,11,Extreme Fear,2022-01-23,Extreme Fear,
1643002200,13,Extreme Fear,2022-01-24,Extreme Fear,
1643088600,12,Extreme Fear,2022-01-25,Extreme Fear,
1643175000,23,Extreme Fear,2022-01-26,Extreme Fear,
1643261400,20,Extreme Fear,2022-01-27,Extreme Fear,
1643347800,24,Extreme Fear,2022-01-28,Extreme Fear,
1643434200,24,Extreme Fear,2022-01-29,Extreme Fear,
1643520600,29,Fear,2022-01-30,Extreme Fear,Extreme Fear→Fear
1643607000,20,Extreme Fear,2022-01-31,Fear,Fear→Extreme Fear
1643693400,26,Fear,2022-02-01,Extreme Fear,Extreme Fear→Fear
1643779800,28,Fear,2022-02-02,Fear,
1643866200,20,Extreme Fear,2022-02-03,Fear,Fear→Extreme Fear
1643952600,20,Extreme Fear,2022-02-04,Extreme Fear,
1644039000,33,Fear,2022-02-05,Extreme Fear,Extreme Fear→Fear
1644125400,37,Fear,2022-02-06,Fear,
1644211800,45,Neutral,2022-02-07,Fear,Fear→Neutral
1644298200,48,Neutral,2022-02-08,Neutral,
1644384600,54,Neutral,2022-02-09,Neutral,
1644471000,50,Neutral,2022-02-10,Neutral,
1644557400,50,Neutral,2022-02-11,Neutral,
1644643800,44,Fear,2022-02-12,Neutral,Neutral→Fear
1644730200,44,Fear,2022-02-13,Fear,
1644816600,46,Neutral,2022-02-14,Fear,Fear→Neutral
